"indicador"|"idn212"|"te"|"riest"|"significativamente_sup_uno"|"quintil"|"color"|"n_area"
"CHF_HPE"|"249"|33.1893|1.8338311|"#7e58bf"|"Q5 (26.32 - 53.61)"|"#993404"|"Murcia Oeste"
"CHF_HPE"|"40"|34.153|2.00769|"#7e58bf"|"Q5 (26.32 - 53.61)"|"#993404"|"Alcañiz"
"CHF_HPE"|"277"|34.4201|1.6949848|"#7e58bf"|"Q5 (26.32 - 53.61)"|"#993404"|"Alt Urgell"
"CHF_HPE"|"136"|34.8832|2.0637157|"#7e58bf"|"Q5 (26.32 - 53.61)"|"#993404"|"Navalmoral de la Mata"
"CHF_HPE"|"292"|34.9348|1.7201833|"#7e58bf"|"Q5 (26.32 - 53.61)"|"#993404"|"Valles Occidental Est"
"CHF_HPE"|"140"|35.0413|2.1011724|"#7e58bf"|"Q5 (26.32 - 53.61)"|"#993404"|"Aviles"
"CHF_HPE"|"290"|35.4305|1.7357744|"#7e58bf"|"Q5 (26.32 - 53.61)"|"#993404"|"Barcelones Nord i Baix Maresme"
"CHF_HPE"|"242"|36.0336|2.151917|"#7e58bf"|"Q5 (26.32 - 53.61)"|"#993404"|"Sierra de Cadiz"
"CHF_HPE"|"250"|36.55|2.0085773|"#7e58bf"|"Q5 (26.32 - 53.61)"|"#993404"|"Cartagena"
"CHF_HPE"|"211"|36.7615|2.2067027|"#7e58bf"|"Q5 (26.32 - 53.61)"|"#993404"|"Sevilla Sur"
"CHF_HPE"|"295"|37.4132|1.8543991|"#7e58bf"|"Q5 (26.32 - 53.61)"|"#993404"|"Barcelona Nord"
"CHF_HPE"|"252"|38.3656|2.0041363|"#7e58bf"|"Q5 (26.32 - 53.61)"|"#993404"|"Murcia Este"
"CHF_HPE"|"265"|40.0527|2.329591|"#7e58bf"|"Q5 (26.32 - 53.61)"|"#993404"|"Sur I"
"CHF_HPE"|"253"|40.6704|2.2969782|"#7e58bf"|"Q5 (26.32 - 53.61)"|"#993404"|"Mar Menor"
"CHF_HPE"|"264"|42.3745|2.439641|"#7e58bf"|"Q5 (26.32 - 53.61)"|"#993404"|"Sur-Oeste II"
"CHF_HPE"|"66"|43.8614|2.5650628|"#7e58bf"|"Q5 (26.32 - 53.61)"|"#993404"|"Elche"
"CHF_HPE"|"132"|44.8189|2.6343853|"#7e58bf"|"Q5 (26.32 - 53.61)"|"#993404"|"Don Benito-V.Ser"
"CHF_HPE"|"208"|46.3668|2.7271082|"#7e58bf"|"Q5 (26.32 - 53.61)"|"#993404"|"Orihuela"
"CHF_HPE"|"151"|47.5546|2.7976458|"#7e58bf"|"Q5 (26.32 - 53.61)"|"#993404"|"Alcazar-Tomelloso"
"CHF_HPE"|"64"|49.94|2.949796|"#7e58bf"|"Q5 (26.32 - 53.61)"|"#993404"|"Elda"
"CHF_HPE"|"100"|53.6083|3.205679|"#7e58bf"|"Q5 (26.32 - 53.61)"|"#993404"|"El Hierro"
"CHF_HPE"|"223"|12.2326|0.75874865|"#fdb863"|"Q1 (6.71 - 15.11)"|"#ffffd4"|"Costa del Sol"
"CHF_HPE"|"310"|13.4003|0.66714454|"#fdb863"|"Q1 (6.71 - 15.11)"|"#ffffd4"|"Garraf"
"CHF_HPE"|"225"|14.6508|0.84430933|"#fdb863"|"Q1 (6.71 - 15.11)"|"#ffffd4"|"Granada Nordeste"
"CHF_HPE"|"307"|14.7056|0.71406156|"#fdb863"|"Q1 (6.71 - 15.11)"|"#ffffd4"|"Bages i Solsones"
"CHF_HPE"|"233"|15.4001|0.9174804|"#b2abd2"|"Q2 (15.11 - 18.63)"|"#fed98e"|"Granada"
"CHF_HPE"|"55"|16.114|0.9447299|"#b2abd2"|"Q2 (15.11 - 18.63)"|"#fed98e"|"Valencia-General"
"CHF_HPE"|"220"|16.4636|1.0060768|"#b2abd2"|"Q2 (15.11 - 18.63)"|"#fed98e"|"Valle del Guadalhorce"
"CHF_HPE"|"319"|18.9939|0.9297991|"#b2abd2"|"Q3 (18.63 - 22.26)"|"#fe9929"|"Barcelona Litoral Mar"
"CHF_HPE"|"138"|19.5326|1.1662631|"#b2abd2"|"Q3 (18.63 - 22.26)"|"#fe9929"|"Jarrio-Valdes"
"CHF_HPE"|"312"|20.9283|1.0469835|"#b2abd2"|"Q3 (18.63 - 22.26)"|"#fe9929"|"Baix Llobregat Litoral i Sant Boi"
"CHF_HPE"|"63"|21.8848|1.2925775|"#7e58bf"|"Q3 (18.63 - 22.26)"|"#fe9929"|"Alicante-San Joan"
"CHF_HPE"|"286"|23.4007|1.152704|"#7e58bf"|"Q4 (22.26 - 26.32)"|"#d95f0e"|"Anoia"
"CHF_HPE"|"273"|25.5208|1.512602|"#7e58bf"|"Q4 (22.26 - 26.32)"|"#d95f0e"|"Barakaldo-Sestao"
"CHF_HPE"|"146"|25.9614|1.5408814|"#7e58bf"|"Q4 (22.26 - 26.32)"|"#d95f0e"|"La Rioja"
"CHF_HPE"|"285"|28.7407|1.4138511|"#7e58bf"|"Q5 (26.32 - 53.61)"|"#993404"|"Tarragones"
"CHF_HPE"|"131"|35.0309|2.0596638|"#7e58bf"|"Q5 (26.32 - 53.61)"|"#993404"|"Merida"
"CHF_HPE"|"263"|35.5579|2.049262|"#7e58bf"|"Q5 (26.32 - 53.61)"|"#993404"|"Sur-Oeste I"
"Asthma_HPE"|"293"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.52)"|"#ffffd4"|"Alta Ribagorza"
"Asthma_HPE"|"321"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.52)"|"#ffffd4"|"Arabako Errioxa"
"Asthma_HPE"|"157"|0.3051|0.15908955|"#fdb863"|"Q1 (0.0 - 0.52)"|"#ffffd4"|"Puertollano-Almadena"
"Asthma_HPE"|"135"|0.4481|0.24788222|"#fdb863"|"Q1 (0.0 - 0.52)"|"#ffffd4"|"Coria"
"Asthma_HPE"|"235"|0.4891|0.27333206|"#fdb863"|"Q1 (0.0 - 0.52)"|"#ffffd4"|"Guadalquivir"
"Asthma_HPE"|"112"|0.5853|0.4196354|"#fdb863"|"Q2 (0.52 - 1.01)"|"#fed98e"|"IbizaFor"
"Asthma_HPE"|"134"|0.6185|0.36149946|"#fdb863"|"Q2 (0.52 - 1.01)"|"#fed98e"|"Caceres"
"Asthma_HPE"|"99"|0.6749|0.3499646|"#b2abd2"|"Q2 (0.52 - 1.01)"|"#fed98e"|"La Gomera"
"Asthma_HPE"|"278"|0.75|0.255315|"#b2abd2"|"Q2 (0.52 - 1.01)"|"#fed98e"|"Cerdanya"
"Asthma_HPE"|"229"|0.763|0.4099936|"#fdb863"|"Q2 (0.52 - 1.01)"|"#fed98e"|"A. G. S. Norte de Almeria"
"Asthma_HPE"|"231"|0.8003|0.45794705|"#fdb863"|"Q2 (0.52 - 1.01)"|"#fed98e"|"Cordoba Sur"
"Asthma_HPE"|"227"|0.8142|0.48223555|"#fdb863"|"Q2 (0.52 - 1.01)"|"#fed98e"|"Jaen"
"Asthma_HPE"|"156"|0.8238|0.4744734|"#fdb863"|"Q2 (0.52 - 1.01)"|"#fed98e"|"Toledo"
"Asthma_HPE"|"302"|0.8403|0.25936967|"#fdb863"|"Q2 (0.52 - 1.01)"|"#fed98e"|"Ripolles"
"Asthma_HPE"|"95"|0.8694|0.73889214|"#b2abd2"|"Q2 (0.52 - 1.01)"|"#fed98e"|"Fuerteventura"
"Asthma_HPE"|"217"|0.8861|0.5405482|"#fdb863"|"Q2 (0.52 - 1.01)"|"#fed98e"|"A.G.S. Este de Malaga-Axarqua"
"Asthma_HPE"|"230"|0.8986|0.5003899|"#fdb863"|"Q2 (0.52 - 1.01)"|"#fed98e"|"Jaen Norte"
"Asthma_HPE"|"100"|0.919|0.6004413|"#b2abd2"|"Q2 (0.52 - 1.01)"|"#fed98e"|"El Hierro"
"Asthma_HPE"|"232"|0.9302|0.5113695|"#fdb863"|"Q2 (0.52 - 1.01)"|"#fed98e"|"Jaen Nordeste"
"Asthma_HPE"|"219"|0.9322|0.5432083|"#fdb863"|"Q2 (0.52 - 1.01)"|"#fed98e"|"Cordoba"
"Asthma_HPE"|"216"|0.9558|0.53786135|"#b2abd2"|"Q2 (0.52 - 1.01)"|"#fed98e"|"A. G. S. Norte de Malaga"
"Asthma_HPE"|"137"|0.971|0.56438845|"#b2abd2"|"Q2 (0.52 - 1.01)"|"#fed98e"|"Plasencia"
"Asthma_HPE"|"254"|0.986|0.53005105|"#b2abd2"|"Q2 (0.52 - 1.01)"|"#fed98e"|"Vega Alta del Segura"
"Asthma_HPE"|"147"|0.9925|0.58239746|"#fdb863"|"Q2 (0.52 - 1.01)"|"#fed98e"|"Santander"
"Asthma_HPE"|"221"|1.0072|0.6219524|"#b2abd2"|"Q2 (0.52 - 1.01)"|"#fed98e"|"Condado-Campia"
"Asthma_HPE"|"242"|1.0353|0.5849428|"#b2abd2"|"Q3 (1.01 - 1.76)"|"#fe9929"|"Sierra de Cadiz"
"Asthma_HPE"|"234"|1.0921|0.6161425|"#b2abd2"|"Q3 (1.01 - 1.76)"|"#fe9929"|"A. G. S. de Osuna"
"Asthma_HPE"|"236"|1.0971|0.52005494|"#b2abd2"|"Q3 (1.01 - 1.76)"|"#fe9929"|"A. G. S. Norte de Cordoba"
"Asthma_HPE"|"211"|1.1453|0.6575089|"#fdb863"|"Q3 (1.01 - 1.76)"|"#fe9929"|"Sevilla Sur"
"Asthma_HPE"|"209"|1.1467|0.6552798|"#fdb863"|"Q3 (1.01 - 1.76)"|"#fe9929"|"Torrevieja"
"Asthma_HPE"|"218"|1.1672|0.7018917|"#fdb863"|"Q3 (1.01 - 1.76)"|"#fe9929"|"Bahia de Cadiz-La Janda"
"Asthma_HPE"|"62"|1.1766|0.6822673|"#b2abd2"|"Q3 (1.01 - 1.76)"|"#fe9929"|"LaVila-Benidorm"
"Asthma_HPE"|"215"|1.1766|0.6185381|"#b2abd2"|"Q3 (1.01 - 1.76)"|"#fe9929"|"A.G.S. Norte de Huelva"
"Asthma_HPE"|"107"|1.1836|0.66780174|"#b2abd2"|"Q3 (1.01 - 1.76)"|"#fe9929"|"Noroeste-Caravaca"
"Asthma_HPE"|"212"|1.1894|0.7208444|"#b2abd2"|"Q3 (1.01 - 1.76)"|"#fe9929"|"A. G. S. Campo de Gibraltar"
"Asthma_HPE"|"155"|1.1931|0.67286676|"#b2abd2"|"Q3 (1.01 - 1.76)"|"#fe9929"|"Talavera de la Reina"
"Asthma_HPE"|"111"|1.2089|0.6720146|"#b2abd2"|"Q3 (1.01 - 1.76)"|"#fe9929"|"Menorca"
"Asthma_HPE"|"51"|1.2349|0.7202196|"#fdb863"|"Q3 (1.01 - 1.76)"|"#fe9929"|"Valencia-Clinico"
"Asthma_HPE"|"132"|1.2423|0.72247607|"#b2abd2"|"Q3 (1.01 - 1.76)"|"#fe9929"|"Don Benito-V.Ser"
"Asthma_HPE"|"241"|1.2633|0.7238906|"#fdb863"|"Q3 (1.01 - 1.76)"|"#fe9929"|"Sevilla"
"Asthma_HPE"|"213"|1.2634|0.7488282|"#b2abd2"|"Q3 (1.01 - 1.76)"|"#fe9929"|"Aljarafe"
"Asthma_HPE"|"224"|1.2899|0.75048834|"#fdb863"|"Q3 (1.01 - 1.76)"|"#fe9929"|"Malaga"
"Asthma_HPE"|"238"|1.3399|0.79079366|"#b2abd2"|"Q3 (1.01 - 1.76)"|"#fe9929"|"Sevilla Norte"
"Asthma_HPE"|"150"|1.3525|0.7773072|"#b2abd2"|"Q3 (1.01 - 1.76)"|"#fe9929"|"Albacete"
"Asthma_HPE"|"57"|1.3535|0.77898854|"#b2abd2"|"Q3 (1.01 - 1.76)"|"#fe9929"|"Alzira"
"Asthma_HPE"|"59"|1.4004|0.76155406|"#b2abd2"|"Q3 (1.01 - 1.76)"|"#fe9929"|"Denia"
"Asthma_HPE"|"226"|1.4014|0.8386826|"#b2abd2"|"Q3 (1.01 - 1.76)"|"#fe9929"|"Huelva-Costa"
"Asthma_HPE"|"259"|1.4286|0.8255334|"#b2abd2"|"Q3 (1.01 - 1.76)"|"#fe9929"|"Noreste"
"Asthma_HPE"|"108"|1.429|0.88251716|"#b2abd2"|"Q3 (1.01 - 1.76)"|"#fe9929"|"Altiplano-Yecla-Jumilla"
"Asthma_HPE"|"97"|1.497|0.86583513|"#b2abd2"|"Q3 (1.01 - 1.76)"|"#fe9929"|"Tenerife"
"Asthma_HPE"|"250"|1.5315|0.8816044|"#b2abd2"|"Q3 (1.01 - 1.76)"|"#fe9929"|"Cartagena"
"Asthma_HPE"|"214"|1.5875|0.91294277|"#b2abd2"|"Q3 (1.01 - 1.76)"|"#fe9929"|"Almeria"
"Asthma_HPE"|"102"|1.6329|0.93835825|"#b2abd2"|"Q3 (1.01 - 1.76)"|"#fe9929"|"Tudela"
"Asthma_HPE"|"228"|1.7068|1.0442139|"#b2abd2"|"Q3 (1.01 - 1.76)"|"#fe9929"|"Jerez-Costa Noroeste"
"Asthma_HPE"|"251"|1.7178|0.82323205|"#b2abd2"|"Q3 (1.01 - 1.76)"|"#fe9929"|"Vega Media del Segura"
"Asthma_HPE"|"130"|1.7346|1.0090901|"#b2abd2"|"Q3 (1.01 - 1.76)"|"#fe9929"|"Badajoz"
"Asthma_HPE"|"300"|1.7483|0.5872461|"#fdb863"|"Q3 (1.01 - 1.76)"|"#fe9929"|"Baix Emporda"
"Asthma_HPE"|"296"|1.7527|0.5822382|"#b2abd2"|"Q3 (1.01 - 1.76)"|"#fe9929"|"Altebrat"
"Asthma_HPE"|"153"|1.773|1.0190668|"#b2abd2"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Cuenca"
"Asthma_HPE"|"33"|1.786|1.0562633|"#b2abd2"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Huesca-Jaca"
"Asthma_HPE"|"133"|1.7866|1.0663714|"#b2abd2"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Llerena-Zafra"
"Asthma_HPE"|"248"|1.7917|1.0442839|"#b2abd2"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Manises"
"Asthma_HPE"|"143"|1.804|1.1450555|"#b2abd2"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Arriondo-Cangas de Onis"
"Asthma_HPE"|"301"|1.8102|0.5778849|"#b2abd2"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Garrotxa"
"Asthma_HPE"|"94"|1.8249|1.064451|"#b2abd2"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Gran Canaria"
"Asthma_HPE"|"237"|1.8396|1.019078|"#b2abd2"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Poniente de Almeria"
"Asthma_HPE"|"222"|1.896|1.1282755|"#b2abd2"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"A. G. S. Sur de Granada"
"Asthma_HPE"|"50"|1.9094|1.101381|"#b2abd2"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Sagunto"
"Asthma_HPE"|"149"|1.9258|1.1878762|"#b2abd2"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Torrelavega"
"Asthma_HPE"|"210"|1.9365|1.1606188|"#b2abd2"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Jaen Sur"
"Asthma_HPE"|"34"|1.9391|1.103296|"#b2abd2"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Barbastro"
"Asthma_HPE"|"257"|1.9531|1.116517|"#b2abd2"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Centro-Norte"
"Asthma_HPE"|"246"|1.9557|1.130116|"#b2abd2"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Valencia-ArnauVilanova"
"Asthma_HPE"|"239"|1.9665|1.1587075|"#b2abd2"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"A. G. S. Serrania de Malaga"
"Asthma_HPE"|"54"|2.0607|1.2712233|"#b2abd2"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Requena"
"Asthma_HPE"|"206"|2.0849|1.2272683|"#b2abd2"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Castellon"
"Asthma_HPE"|"279"|2.1048|0.71646905|"#b2abd2"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Pallars"
"Asthma_HPE"|"247"|2.1159|1.2078632|"#b2abd2"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Valencia-La Fe"
"Asthma_HPE"|"60"|2.143|1.2340857|"#b2abd2"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Xativa"
"Asthma_HPE"|"141"|2.1582|1.2097604|"#b2abd2"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Oviedo"
"Asthma_HPE"|"154"|2.1748|1.2579138|"#b2abd2"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Guadalajara"
"Asthma_HPE"|"271"|2.1997|1.2877964|"#b2abd2"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Debabarrena"
"Asthma_HPE"|"136"|2.2182|1.2891484|"#b2abd2"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Navalmoral de la Mata"
"Asthma_HPE"|"208"|2.2414|1.3057909|"#b2abd2"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Orihuela"
"Asthma_HPE"|"39"|2.2709|1.1786543|"#b2abd2"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Teruel"
"Asthma_HPE"|"37"|2.277|1.3188761|"#7e58bf"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Zaragoza III-Clinico"
"Asthma_HPE"|"98"|2.2778|1.3279103|"#b2abd2"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"La Palma"
"Asthma_HPE"|"240"|2.2779|1.3058761|"#7e58bf"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Metropolitano de Granada"
"Asthma_HPE"|"260"|2.3619|1.3533775|"#7e58bf"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Norte"
"Asthma_HPE"|"96"|2.3873|1.5032339|"#b2abd2"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Lanzarote"
"Asthma_HPE"|"298"|2.3891|0.7923317|"#b2abd2"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Montsia"
"Asthma_HPE"|"152"|2.4158|1.4073428|"#7e58bf"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Ciudad Real"
"Asthma_HPE"|"101"|2.4268|1.3973833|"#7e58bf"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Pamplona"
"Asthma_HPE"|"291"|2.4577|0.81901425|"#b2abd2"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Maresme Central"
"Asthma_HPE"|"315"|2.4639|0.82085043|"#b2abd2"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Baix Montseny"
"Asthma_HPE"|"40"|2.5411|1.5315732|"#b2abd2"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Alcañiz"
"Asthma_HPE"|"151"|2.5432|1.5008693|"#7e58bf"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Alcazar-Tomelloso"
"Asthma_HPE"|"207"|2.5797|1.4873639|"#7e58bf"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"La Plana"
"Asthma_HPE"|"261"|2.5916|1.4807991|"#7e58bf"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Oeste"
"Asthma_HPE"|"308"|2.6124|1.0061661|"#b2abd2"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Bergueda"
"Asthma_HPE"|"56"|2.619|1.4612318|"#7e58bf"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Valencia-Peset"
"Asthma_HPE"|"276"|2.6295|1.5834469|"#7e58bf"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Elche-Crevillente"
"Asthma_HPE"|"317"|2.6609|0.9132909|"#b2abd2"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Valles Oriental Central"
"Asthma_HPE"|"106"|2.6751|1.3298328|"#b2abd2"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Lorca"
"Asthma_HPE"|"103"|2.6803|1.6311766|"#b2abd2"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Estella"
"Asthma_HPE"|"262"|2.7352|1.5967298|"#7e58bf"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Centro-Oeste"
"Asthma_HPE"|"245"|2.7567|1.5658475|"#7e58bf"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Inca"
"Asthma_HPE"|"61"|2.7751|1.6306913|"#7e58bf"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Alcoy"
"Asthma_HPE"|"295"|2.8449|0.9482451|"#b2abd2"|"Q4 (1.76 - 2.85)"|"#d95f0e"|"Barcelona Nord"
"Asthma_HPE"|"35"|2.8467|1.6378523|"#7e58bf"|"Q5 (2.85 - 10.66)"|"#993404"|"Zaragoza I-Royo Villanova"
"Asthma_HPE"|"255"|2.8503|1.704829|"#7e58bf"|"Q5 (2.85 - 10.66)"|"#993404"|"Son Dureta"
"Asthma_HPE"|"36"|2.8527|1.6562293|"#7e58bf"|"Q5 (2.85 - 10.66)"|"#993404"|"Zaragoza II-Miguel Servet"
"Asthma_HPE"|"252"|2.8944|1.6089442|"#7e58bf"|"Q5 (2.85 - 10.66)"|"#993404"|"Murcia Este"
"Asthma_HPE"|"288"|2.8949|0.9745933|"#b2abd2"|"Q5 (2.85 - 10.66)"|"#993404"|"Baix Llobregat Centre i Fontsanta -L' H N"
"Asthma_HPE"|"294"|2.898|0.96481323|"#b2abd2"|"Q5 (2.85 - 10.66)"|"#993404"|"Barcelona Esquerra"
"Asthma_HPE"|"274"|2.9609|1.7051842|"#7e58bf"|"Q5 (2.85 - 10.66)"|"#993404"|"Donostialdea"
"Asthma_HPE"|"48"|2.9788|1.7034416|"#7e58bf"|"Q5 (2.85 - 10.66)"|"#993404"|"Vinaros"
"Asthma_HPE"|"313"|3.0272|0.9951119|"#b2abd2"|"Q5 (2.85 - 10.66)"|"#993404"|"Baix Llobregat Nord"
"Asthma_HPE"|"305"|3.1556|1.0723221|"#b2abd2"|"Q5 (2.85 - 10.66)"|"#993404"|"Girones Nord i Pla de l'Estany"
"Asthma_HPE"|"65"|3.1905|1.845466|"#7e58bf"|"Q5 (2.85 - 10.66)"|"#993404"|"Alicante-General"
"Asthma_HPE"|"38"|3.2021|1.7773465|"#b2abd2"|"Q5 (2.85 - 10.66)"|"#993404"|"Calatayud"
"Asthma_HPE"|"266"|3.2063|1.8514392|"#7e58bf"|"Q5 (2.85 - 10.66)"|"#993404"|"Sur II"
"Asthma_HPE"|"275"|3.2795|1.867787|"#7e58bf"|"Q5 (2.85 - 10.66)"|"#993404"|"Bidasoa"
"Asthma_HPE"|"318"|3.3765|1.1149375|"#b2abd2"|"Q5 (2.85 - 10.66)"|"#993404"|"Barcelona Dreta"
"Asthma_HPE"|"281"|3.4935|1.1462933|"#b2abd2"|"Q5 (2.85 - 10.66)"|"#993404"|"Lleida"
"Asthma_HPE"|"272"|3.6208|2.0651653|"#7e58bf"|"Q5 (2.85 - 10.66)"|"#993404"|"Goierri-Urol"
"Asthma_HPE"|"58"|3.7027|2.127249|"#7e58bf"|"Q5 (2.85 - 10.66)"|"#993404"|"Gandia"
"Asthma_HPE"|"284"|3.7572|1.3283995|"#b2abd2"|"Q5 (2.85 - 10.66)"|"#993404"|"Baix Penedes"
"Asthma_HPE"|"306"|3.8074|1.2549318|"#b2abd2"|"Q5 (2.85 - 10.66)"|"#993404"|"Girones Sud i Selva Interior"
"Asthma_HPE"|"249"|3.8146|2.2221873|"#7e58bf"|"Q5 (2.85 - 10.66)"|"#993404"|"Murcia Oeste"
"Asthma_HPE"|"256"|3.9215|2.250423|"#7e58bf"|"Q5 (2.85 - 10.66)"|"#993404"|"Sur-Este"
"Asthma_HPE"|"64"|3.9859|2.324771|"#7e58bf"|"Q5 (2.85 - 10.66)"|"#993404"|"Elda"
"Asthma_HPE"|"258"|3.992|2.2733018|"#7e58bf"|"Q5 (2.85 - 10.66)"|"#993404"|"Este"
"Asthma_HPE"|"316"|4.0747|1.390227|"#7e58bf"|"Q5 (2.85 - 10.66)"|"#993404"|"Baix Valles"
"Asthma_HPE"|"320"|4.0792|2.3384638|"#7e58bf"|"Q5 (2.85 - 10.66)"|"#993404"|"Tolosaldea"
"Asthma_HPE"|"297"|4.152|1.3557721|"#b2abd2"|"Q5 (2.85 - 10.66)"|"#993404"|"Baix Ebre"
"Asthma_HPE"|"142"|4.2975|2.563687|"#7e58bf"|"Q5 (2.85 - 10.66)"|"#993404"|"Gijon"
"Asthma_HPE"|"267"|4.4186|2.535319|"#7e58bf"|"Q5 (2.85 - 10.66)"|"#993404"|"Araba"
"Asthma_HPE"|"244"|4.5178|2.520038|"#7e58bf"|"Q5 (2.85 - 10.66)"|"#993404"|"Son Llatzer"
"Asthma_HPE"|"304"|4.584|1.6555206|"#7e58bf"|"Q5 (2.85 - 10.66)"|"#993404"|"Selva Maritima"
"Asthma_HPE"|"42"|4.6309|2.7101877|"#7e58bf"|"Q5 (2.85 - 10.66)"|"#993404"|"Bilbo"
"Asthma_HPE"|"283"|4.6707|1.5535806|"#7e58bf"|"Q5 (2.85 - 10.66)"|"#993404"|"Baix Camp i Priorat"
"Asthma_HPE"|"253"|4.7364|2.469588|"#7e58bf"|"Q5 (2.85 - 10.66)"|"#993404"|"Mar Menor"
"Asthma_HPE"|"47"|4.8356|2.8142688|"#7e58bf"|"Q5 (2.85 - 10.66)"|"#993404"|"Uribe"
"Asthma_HPE"|"292"|4.9781|1.6737554|"#7e58bf"|"Q5 (2.85 - 10.66)"|"#993404"|"Valles Occidental Est"
"Asthma_HPE"|"314"|4.9806|1.672079|"#7e58bf"|"Q5 (2.85 - 10.66)"|"#993404"|"Valles Occidental Oest"
"Asthma_HPE"|"144"|4.9912|3.1550546|"#7e58bf"|"Q5 (2.85 - 10.66)"|"#993404"|"Mieres"
"Asthma_HPE"|"280"|4.9937|1.4823076|"#b2abd2"|"Q5 (2.85 - 10.66)"|"#993404"|"Aran"
"Asthma_HPE"|"148"|5.2624|3.007531|"#7e58bf"|"Q5 (2.85 - 10.66)"|"#993404"|"Laredo"
"Asthma_HPE"|"145"|5.3524|3.1498644|"#7e58bf"|"Q5 (2.85 - 10.66)"|"#993404"|"Langreo"
"Asthma_HPE"|"309"|5.3603|1.7639415|"#7e58bf"|"Q5 (2.85 - 10.66)"|"#993404"|"Alt Penedes"
"Asthma_HPE"|"265"|5.3644|3.0285149|"#7e58bf"|"Q5 (2.85 - 10.66)"|"#993404"|"Sur I"
"Asthma_HPE"|"299"|5.3844|1.817097|"#7e58bf"|"Q5 (2.85 - 10.66)"|"#993404"|"Alt Emporda"
"Asthma_HPE"|"277"|5.4409|1.8809803|"#b2abd2"|"Q5 (2.85 - 10.66)"|"#993404"|"Alt Urgell"
"Asthma_HPE"|"139"|5.449|3.88349|"#7e58bf"|"Q5 (2.85 - 10.66)"|"#993404"|"Cangas de Nacea"
"Asthma_HPE"|"243"|5.8418|3.370971|"#7e58bf"|"Q5 (2.85 - 10.66)"|"#993404"|"Manacor"
"Asthma_HPE"|"268"|5.9889|3.3814526|"#7e58bf"|"Q5 (2.85 - 10.66)"|"#993404"|"Debagoiena"
"Asthma_HPE"|"282"|6.1566|1.969059|"#7e58bf"|"Q5 (2.85 - 10.66)"|"#993404"|"Alt Camp i Conca de Barbera"
"Asthma_HPE"|"269"|6.2377|3.5904963|"#7e58bf"|"Q5 (2.85 - 10.66)"|"#993404"|"Barrualde-Galdakao"
"Asthma_HPE"|"287"|6.4364|2.1358087|"#7e58bf"|"Q5 (2.85 - 10.66)"|"#993404"|"Osona"
