"indicador"|"zbs"|"te"|"riest"|"significativamente_sup_uno"|"quintil"|"color"|"n_zbs"|"sexo"
"Angina_HPE"|"601169"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"ALT URGELL-SUD"|"hombres"
"Angina_HPE"|"601233"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"LA SEU D'URGELL"|"hombres"
"Angina_HPE"|"603179"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"LA POBLA DE SEGUR"|"hombres"
"Angina_HPE"|"604007"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"ARAN"|"hombres"
"Angina_HPE"|"605001"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"AGRAMUNT"|"hombres"
"Angina_HPE"|"605002"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"ALCARRAS"|"hombres"
"Angina_HPE"|"605086"|0.0|0.0|"#fdb863"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"LES BORGES BLANQUES"|"hombres"
"Angina_HPE"|"605129"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"LA GRANADELLA"|"hombres"
"Angina_HPE"|"605137"|0.0|0.0|"#fdb863"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"LLEIDA 3 EIXAMPLE"|"hombres"
"Angina_HPE"|"605181"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"PONTS"|"hombres"
"Angina_HPE"|"605379"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"LLEIDA 7 ONZE DE SETEMBRE"|"hombres"
"Angina_HPE"|"606333"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"ALT CAMP OEST"|"hombres"
"Angina_HPE"|"607112"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"CORNUDELLA DE MONTSANT"|"hombres"
"Angina_HPE"|"609339"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"SALOU"|"hombres"
"Angina_HPE"|"619088"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"CALAF"|"hombres"
"Angina_HPE"|"624116"|0.0|0.0|"#fdb863"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"ESPLUGUES DE LLOBREGAT 1"|"hombres"
"Angina_HPE"|"625297"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"L'HOSPITALET DE LLOBREGAT 10 -C.SERRA"|"hombres"
"Angina_HPE"|"625298"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"L'HOSPITALET DE LLOBREGAT 11 -GORNAL"|"hombres"
"Angina_HPE"|"635384"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"CERDANYOLA-RIPOLLET"|"hombres"
"Angina_HPE"|"637180"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"ALTA RIBAGORCA"|"hombres"
"Angina_HPE"|"665367"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"PALLEJA"|"hombres"
"Angina_HPE"|"671073"|0.0|0.0|"#fdb863"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"BARCELONA 10-C"|"hombres"
"Angina_HPE"|"605012"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"ARTESA DE SEGRE"|"hombres"
"Angina_HPE"|"605014"|0.0|0.0|"#fdb863"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"BALAGUER"|"hombres"
"Angina_HPE"|"605232"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"SEROS"|"hombres"
"Angina_HPE"|"605329"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"LLEIDA RURAL 2-SUD"|"hombres"
"Angina_HPE"|"607118"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"FALSET"|"hombres"
"Angina_HPE"|"624210"|0.0|0.0|"#fdb863"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"SANT FELIU DE LLOBREGAT 2"|"hombres"
"Angina_HPE"|"647050"|0.0|0.0|"#fdb863"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"BARCELONA 6-D"|"hombres"
"Angina_HPE"|"10103"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"MARTOS"|"hombres"
"Angina_HPE"|"10501"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"SORBAS"|"hombres"
"Angina_HPE"|"10502"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"RIO NACIMIENTO"|"hombres"
"Angina_HPE"|"10507"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"NIJAR"|"hombres"
"Angina_HPE"|"11101"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"ALORA"|"hombres"
"Angina_HPE"|"11304"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"SALOBRENA"|"hombres"
"Angina_HPE"|"11604"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"PEDRO MARTINEZ"|"hombres"
"Angina_HPE"|"11806"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"CAMBIL"|"hombres"
"Angina_HPE"|"12003"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"SERON"|"hombres"
"Angina_HPE"|"12006"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"HUERCAL-OVERA"|"hombres"
"Angina_HPE"|"12303"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"VILLANUEVA DEL ARZOBISPO"|"hombres"
"Angina_HPE"|"12306"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"TORREPEROGIL"|"hombres"
"Angina_HPE"|"12311"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"POZO ALCON"|"hombres"
"Angina_HPE"|"13002"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"BENAOJAN"|"hombres"
"Angina_HPE"|"13003"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"ALGATOCIN"|"hombres"
"Angina_HPE"|"13101"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"IZNALLOZ"|"hombres"
"Angina_HPE"|"13103"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"PINOS PUENTE"|"hombres"
"Angina_HPE"|"13105"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"ILLORA"|"hombres"
"Angina_HPE"|"13109"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"CENES DE LA VEGA"|"hombres"
"Angina_HPE"|"13110"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"PELIGROS"|"hombres"
"Angina_HPE"|"20103"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"BIESCAS-VALLE DE TENA"|"hombres"
"Angina_HPE"|"20104"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"BROTO"|"hombres"
"Angina_HPE"|"20113"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"SARINENA"|"hombres"
"Angina_HPE"|"20202"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"AINSA"|"hombres"
"Angina_HPE"|"20203"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"ALBALATE DE CINCA"|"hombres"
"Angina_HPE"|"20204"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"BARBASTRO"|"hombres"
"Angina_HPE"|"20206"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"BERBEGAL"|"hombres"
"Angina_HPE"|"20208"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"CASTEJON DE SOS"|"hombres"
"Angina_HPE"|"20209"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"FRAGA"|"hombres"
"Angina_HPE"|"20210"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"GRAUS"|"hombres"
"Angina_HPE"|"20211"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"LAFORTUNADA"|"hombres"
"Angina_HPE"|"20214"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"TAMARITE DE LITERA"|"hombres"
"Angina_HPE"|"20215"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"MONZON RURAL"|"hombres"
"Angina_HPE"|"20254"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"MEQUINENZA"|"hombres"
"Angina_HPE"|"20511"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"TORRERO LA PAZ"|"hombres"
"Angina_HPE"|"20512"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"VENECIA"|"hombres"
"Angina_HPE"|"20525"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"CAMPO DE BELCHITE"|"hombres"
"Angina_HPE"|"20603"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"SOS DEL REY CATOLICO"|"hombres"
"Angina_HPE"|"20613"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"BORJA"|"hombres"
"Angina_HPE"|"20616"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"GALLUR"|"hombres"
"Angina_HPE"|"20701"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"ALHAMA DE ARAGON"|"hombres"
"Angina_HPE"|"20702"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"ARIZA"|"hombres"
"Angina_HPE"|"20704"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"CALATAYUD RURAL"|"hombres"
"Angina_HPE"|"20709"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"VILLARROYA DE LA SIERRA"|"hombres"
"Angina_HPE"|"20801"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"ALBARRACIN"|"hombres"
"Angina_HPE"|"20802"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"ALFAMBRA"|"hombres"
"Angina_HPE"|"20805"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"CALAMOCHA"|"hombres"
"Angina_HPE"|"20806"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"CEDRILLAS"|"hombres"
"Angina_HPE"|"20807"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"CELLA"|"hombres"
"Angina_HPE"|"20808"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"MONREAL DEL CAMPO"|"hombres"
"Angina_HPE"|"20811"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"SANTA EULALIA DEL CAMPO"|"hombres"
"Angina_HPE"|"20812"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"SARRION"|"hombres"
"Angina_HPE"|"20906"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"CANTAVIEJA"|"hombres"
"Angina_HPE"|"30111"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"TARAMUNDI"|"hombres"
"Angina_HPE"|"30113"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"GRANDAS DE SALIME-PESOZ"|"hombres"
"Angina_HPE"|"30115"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"VILLAYON"|"hombres"
"Angina_HPE"|"30221"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"ALLANDE"|"hombres"
"Angina_HPE"|"30222"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"IBIAS"|"hombres"
"Angina_HPE"|"30223"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"DEGANA"|"hombres"
"Angina_HPE"|"30414"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"SALAS"|"hombres"
"Angina_HPE"|"30441"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"BELMONTE DE MIRANDA"|"hombres"
"Angina_HPE"|"30443"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"SOMIEDO"|"hombres"
"Angina_HPE"|"30661"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"PONGA"|"hombres"
"Angina_HPE"|"40101"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"ABETXUKO"|"hombres"
"Angina_HPE"|"40108"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"MONTANA ALAVESA"|"hombres"
"Angina_HPE"|"40110"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"NORTE-ZUYA"|"hombres"
"Angina_HPE"|"40113"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"RIOJA ALAVESA"|"hombres"
"Angina_HPE"|"40117"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"SANSOMENDI"|"hombres"
"Angina_HPE"|"40119"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"VALLES II"|"hombres"
"Angina_HPE"|"40167"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"GAZALBIDE TXAGORRITXU"|"hombres"
"Angina_HPE"|"40215"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"ONATI"|"hombres"
"Angina_HPE"|"40301"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"ABADINO-ELORRIO-BERRIZ"|"hombres"
"Angina_HPE"|"40303"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"ARRATIA"|"hombres"
"Angina_HPE"|"40316"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"MARKINA-XEMEIN"|"hombres"
"Angina_HPE"|"40505"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"GUENES"|"hombres"
"Angina_HPE"|"40611"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"LA PENA"|"hombres"
"Angina_HPE"|"40806"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"AZPEITIA"|"hombres"
"Angina_HPE"|"40899"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"LAZKAO"|"hombres"
"Angina_HPE"|"41013"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"LASARTE - USURBIL"|"hombres"
"Angina_HPE"|"41095"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"ALEGIA"|"hombres"
"Angina_HPE"|"41097"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"IBARRA"|"hombres"
"Angina_HPE"|"50105"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"SANT MATEU"|"hombres"
"Angina_HPE"|"50201"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"ATZENETA"|"hombres"
"Angina_HPE"|"50202"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"ALBOCASSER"|"hombres"
"Angina_HPE"|"50206"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"BENLLOCH"|"hombres"
"Angina_HPE"|"50214"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"VALL D'ALBA"|"hombres"
"Angina_HPE"|"50301"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"ARTANA"|"hombres"
"Angina_HPE"|"50304"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"MONTANEJOS"|"hombres"
"Angina_HPE"|"50307"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"TALES"|"hombres"
"Angina_HPE"|"50501"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"ALBORAIA"|"hombres"
"Angina_HPE"|"50505"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"MELIANA"|"hombres"
"Angina_HPE"|"50506"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"MUSEROS"|"hombres"
"Angina_HPE"|"50717"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"MASSANASSA"|"hombres"
"Angina_HPE"|"50803"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"COFRENTES"|"hombres"
"Angina_HPE"|"51306"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"ONDARA"|"hombres"
"Angina_HPE"|"51308"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"PEDREGUER"|"hombres"
"Angina_HPE"|"51309"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"PEGO I LES VALLS"|"hombres"
"Angina_HPE"|"51404"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"BOCAIRENT"|"hombres"
"Angina_HPE"|"51408"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"ENGUERA"|"hombres"
"Angina_HPE"|"51410"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"LA POBLA LLARGA"|"hombres"
"Angina_HPE"|"51417"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"LLOSA DE RANES"|"hombres"
"Angina_HPE"|"51505"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"BENILLOBA"|"hombres"
"Angina_HPE"|"51707"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"JIJONA"|"hombres"
"Angina_HPE"|"51802"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"BIAR"|"hombres"
"Angina_HPE"|"51808"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"PINOSO"|"hombres"
"Angina_HPE"|"51908"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"AGOST"|"hombres"
"Angina_HPE"|"51909"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"MONFORTE DEL CID"|"hombres"
"Angina_HPE"|"70101"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"AGAETE"|"hombres"
"Angina_HPE"|"70109"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"CUEVAS TORRES"|"hombres"
"Angina_HPE"|"70126"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"SAN MATEO"|"hombres"
"Angina_HPE"|"70129"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"SANTA MARIA DE GUIA"|"hombres"
"Angina_HPE"|"70132"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"TEJEDA"|"hombres"
"Angina_HPE"|"70134"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"SAN BARTOLOME DE TIRAJANA"|"hombres"
"Angina_HPE"|"70135"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"TRIANA"|"hombres"
"Angina_HPE"|"70402"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"ANAGA"|"hombres"
"Angina_HPE"|"70409"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"DUGGI CENTRO"|"hombres"
"Angina_HPE"|"70418"|0.0|0.0|"#fdb863"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"ROSARIO-GENETO"|"hombres"
"Angina_HPE"|"70420"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"LAS MERCEDES"|"hombres"
"Angina_HPE"|"70421"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"LA VICTORIA"|"hombres"
"Angina_HPE"|"70424"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"LOS SILOS"|"hombres"
"Angina_HPE"|"70426"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"OFRA-MIRAMAR"|"hombres"
"Angina_HPE"|"70428"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"LA GUANCHA"|"hombres"
"Angina_HPE"|"70430"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"SAN ANTONIO"|"hombres"
"Angina_HPE"|"70431"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"SANTA URSULA"|"hombres"
"Angina_HPE"|"70434"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"TEJINA - TEGUESTE"|"hombres"
"Angina_HPE"|"70437"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"LA MATANZA"|"hombres"
"Angina_HPE"|"70506"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"SAN ANDRES Y SAUCES"|"hombres"
"Angina_HPE"|"70601"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"ALAJERO"|"hombres"
"Angina_HPE"|"70605"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"VALLEHERMOSO"|"hombres"
"Angina_HPE"|"80104"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"LEITZA"|"hombres"
"Angina_HPE"|"80106"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"ELIZONDO"|"hombres"
"Angina_HPE"|"80108"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"ULTZAMA"|"hombres"
"Angina_HPE"|"80109"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"AURITZ-BURGUETE"|"hombres"
"Angina_HPE"|"80110"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"AOIZ"|"hombres"
"Angina_HPE"|"80115"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"ORCOYEN"|"hombres"
"Angina_HPE"|"80120"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"II ENSANCHE"|"hombres"
"Angina_HPE"|"80121"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"ARANGUREN-MILAGROSA"|"hombres"
"Angina_HPE"|"80130"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"VALLE DE SALAZAR"|"hombres"
"Angina_HPE"|"80141"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"ARTAJONA"|"hombres"
"Angina_HPE"|"80142"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"CARCASTILLO"|"hombres"
"Angina_HPE"|"80144"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"PERALTA"|"hombres"
"Angina_HPE"|"80163"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"MENDILLORRI"|"hombres"
"Angina_HPE"|"80335"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"ANCIN-AMESCOA"|"hombres"
"Angina_HPE"|"80339"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"SAN ADRIAN"|"hombres"
"Angina_HPE"|"90102"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"ALHAMA DE MURCIA"|"hombres"
"Angina_HPE"|"90204"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"CARTAGENA-LOS BARREROS"|"hombres"
"Angina_HPE"|"90303"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"LORCA-LA PACA"|"hombres"
"Angina_HPE"|"90404"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"CARAVACA/BARRANDA"|"hombres"
"Angina_HPE"|"90601"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"ABANILLA"|"hombres"
"Angina_HPE"|"100104"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"NA BURGUESA"|"hombres"
"Angina_HPE"|"100109"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"SANT AGUSTI"|"hombres"
"Angina_HPE"|"100113"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 0.4)"|"#ffffd4"|"SON PISA"|"hombres"
