"indicador"|"zbs"|"te"|"riest"|"significativamente_sup_uno"|"quintil"|"color"|"n_zbs"
"EPOC_HPE"|"20603"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"SOS DEL REY CATOLICO"
"EPOC_HPE"|"20811"|0.0|0.0|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"SANTA EULALIA DEL CAMPO"
"EPOC_HPE"|"30223"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"DEGANA"
"EPOC_HPE"|"30443"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"SOMIEDO"
"EPOC_HPE"|"150417"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"MIRA"
"EPOC_HPE"|"150503"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"ATIENZA"
"EPOC_HPE"|"150508"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"CHECA"
"EPOC_HPE"|"150514"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"GALVE SORBE"
"EPOC_HPE"|"150721"|0.0|0.0|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"TOLEDO 1-SILLERIA"
"EPOC_HPE"|"150729"|0.0|0.0|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"BUENAVISTA"
"EPOC_HPE"|"161116"|0.0|0.0|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"GENERAL RICARDOS-OPANEL-SANISIDRO"
"EPOC_HPE"|"80105"|0.0|0.0|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"LESAKA"
"EPOC_HPE"|"70307"|0.0|0.0|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"LA GRACIOSA"
"EPOC_HPE"|"120572"|1.166|0.065641396|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"VALDEFUENTES"
"EPOC_HPE"|"50601"|1.4322|0.1303563|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"ADEMUZ"
"EPOC_HPE"|"12502"|1.4695|0.1260931|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"LA LUISIANA"
"EPOC_HPE"|"150428"|1.5678|0.23058811|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"TORREJONCILLO REY"
"EPOC_HPE"|"12311"|1.6327|0.15514423|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"POZO ALCON"
"EPOC_HPE"|"20254"|1.6847|0.14762521|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"MEQUINENZA"
"EPOC_HPE"|"30111"|1.8875|0.34733865|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"TARAMUNDI"
"EPOC_HPE"|"30113"|1.9248|0.30018023|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"GRANDAS DE SALIME-PESOZ"
"EPOC_HPE"|"150703"|1.9809|0.13748842|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"TOLEDO 3-BENQUERENCIA"
"EPOC_HPE"|"150513"|2.0464|0.426383|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"EL POBO DE DUENAS"
"EPOC_HPE"|"50103"|2.0751|0.17976764|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"FORCALL"
"EPOC_HPE"|"120568"|2.2753|0.20481452|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"SALORINO"
"EPOC_HPE"|"150719"|2.2839|0.20708813|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"TOLEDO 4-SANTA BARBARA"
"EPOC_HPE"|"653083"|2.3487|0.12718755|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"BESALU"
"EPOC_HPE"|"70509"|2.3737|0.1964187|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"TIJARAFE"
"EPOC_HPE"|"11601"|2.4295|0.2146678|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"HUESCAR"
"EPOC_HPE"|"70501"|2.4808|0.21477383|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"EL PASO"
"EPOC_HPE"|"13109"|2.5818|0.25630257|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"CENES DE LA VEGA"
"EPOC_HPE"|"150426"|2.5982|0.18397118|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"TALAYUELAS"
"EPOC_HPE"|"20104"|3.1701|0.32647142|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"BROTO"
"EPOC_HPE"|"20106"|3.3452|0.4560092|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"HECHO"
"EPOC_HPE"|"50801"|3.374|0.32812893|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"AYORA"
"EPOC_HPE"|"10907"|3.4136|0.28746998|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"VEJER DE LA FRONTERA"
"EPOC_HPE"|"70605"|3.4235|0.34121633|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"VALLEHERMOSO"
"EPOC_HPE"|"120557"|3.4918|0.2548741|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"ARROYO DE LA LUZ"
"EPOC_HPE"|"50206"|3.562|0.2532038|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"BENLLOCH"
"EPOC_HPE"|"20208"|3.5832|0.37853622|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"CASTEJON DE SOS"
"EPOC_HPE"|"70204"|3.7133|0.3780224|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"TUINEJE-PAJARA"
"EPOC_HPE"|"70602"|3.7188|0.3495296|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"HERMIGUA-MULAGUA"
"EPOC_HPE"|"120678"|3.7392|0.32289386|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"MORALEJA"
"EPOC_HPE"|"70505"|3.7796|0.30468|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"MAZO"
"EPOC_HPE"|"70129"|3.7961|0.33197644|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"SANTA MARIA DE GUIA"
"EPOC_HPE"|"11603"|3.8171|0.3270739|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"BAZA"
"EPOC_HPE"|"70506"|3.8883|0.366561|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"SAN ANDRES Y SAUCES"
"EPOC_HPE"|"30601"|3.9131|0.3518472|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"PILONA"
"EPOC_HPE"|"150111"|3.9749|0.36840397|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"EL BONILLO"
"EPOC_HPE"|"30418"|4.0657|0.33797228|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"OVIEDO-NARANCO"
"EPOC_HPE"|"150720"|4.1142|0.37090233|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"SANTA CRUZ DE LA ZARZA"
"EPOC_HPE"|"120890"|4.1409|0.40996456|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"NUNOMORAL"
"EPOC_HPE"|"150613"|4.1591|0.27400512|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"SIERRA SAN VICENTE"
"EPOC_HPE"|"13002"|4.3877|0.37528524|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"BENAOJAN"
"EPOC_HPE"|"70439"|4.4159|0.352635|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"EL ROSARIO - SAN ISIDRO"
"EPOC_HPE"|"70303"|4.417|0.3900974|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"SAN BARTOLOME LANZAROTE"
"EPOC_HPE"|"10407"|4.4265|0.34376287|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"MAIRENA DEL ALJARAFE"
"EPOC_HPE"|"50105"|4.4667|0.37221164|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"SANT MATEU"
"EPOC_HPE"|"50901"|4.4833|0.39712235|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"ALAQUAS"
"EPOC_HPE"|"70120"|4.5241|0.40801826|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"MOYA"
"EPOC_HPE"|"120564"|4.5924|0.45340246|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"GUADALUPE"
"EPOC_HPE"|"50803"|4.651|0.2803782|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"COFRENTES"
"EPOC_HPE"|"20206"|4.7589|0.6104828|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"BERBEGAL"
"EPOC_HPE"|"10805"|4.7873|0.38222143|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"NERJA"
"EPOC_HPE"|"150609"|4.8549|0.33284613|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"NAVAMORCUENDE"
"EPOC_HPE"|"10602"|4.886|0.4010511|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"CORTEGANA"
"EPOC_HPE"|"40113"|4.8918|0.42043343|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"RIOJA ALAVESA"
"EPOC_HPE"|"70409"|4.8954|0.41368014|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"DUGGI CENTRO"
"EPOC_HPE"|"11502"|4.9465|0.41415676|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"RINCON DE LA VICTORIA"
"EPOC_HPE"|"30115"|4.9957|0.39123538|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"VILLAYON"
"EPOC_HPE"|"10601"|5.0149|0.4490046|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"CUMBRES MAYORES"
"EPOC_HPE"|"160413"|5.0172|0.43523082|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"JAZMIN"
"EPOC_HPE"|"30405"|5.0233|0.42891544|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"OVIEDO-OTERO- OLLONIEGO-LLUNIEGO-VEGUIN"
"EPOC_HPE"|"12003"|5.0589|0.4758361|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"SERON"
"EPOC_HPE"|"50802"|5.0597|0.44330317|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"CAUDETE DE LAS FUENTES"
"EPOC_HPE"|"150429"|5.1019|0.6039693|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"TRAGACETE"
"EPOC_HPE"|"10701"|5.111|0.44004035|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"ARCHIDONA"
"EPOC_HPE"|"20906"|5.1272|0.4033913|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"CANTAVIEJA"
"EPOC_HPE"|"120796"|5.172|0.437215|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"ALMARAZ"
"EPOC_HPE"|"30662"|5.2289|0.45365927|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"CABRALES-PEAMELLERA"
"EPOC_HPE"|"10605"|5.3228|0.45485353|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"MINAS DE RIOTINTO"
"EPOC_HPE"|"70404"|5.3386|0.42004445|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"ARONA COSTA I"
"EPOC_HPE"|"150804"|5.4002|0.741296|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"FUENCALIENTE"
"EPOC_HPE"|"654092"|5.4126|0.33281183|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"CAMPRODON"
"EPOC_HPE"|"30401"|5.4827|0.46566525|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"OVIEDO CENTRO-NOROESTE"
"EPOC_HPE"|"51908"|5.4879|0.44779783|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"AGOST"
"EPOC_HPE"|"30504"|5.5016|0.51400936|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"GIJON-CENTRO-CIMAVILLA"
"EPOC_HPE"|"70133"|5.5537|0.46996877|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"TEROR"
"EPOC_HPE"|"70104"|5.5705|0.45675883|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"ARUCAS"
"EPOC_HPE"|"653346"|5.5801|0.25128618|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"SANT JOAN LES FONTS"
"EPOC_HPE"|"10406"|5.6691|0.51071376|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"TOMARES"
"EPOC_HPE"|"50512"|5.7123|0.48822436|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"VALENCIA-REPUBLICA ARGENTINA"
"EPOC_HPE"|"70410"|5.7168|0.48573637|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"CANDELARIA"
"EPOC_HPE"|"150714"|5.7189|0.50391316|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"NOBLEJAS"
"EPOC_HPE"|"12701"|5.8169|0.514428|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"POZOBLANCO"
"EPOC_HPE"|"51408"|5.8526|0.50457865|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"ENGUERA"
"EPOC_HPE"|"120573"|5.8666|0.523095|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"VALENCIA DE ALCANTARA"
"EPOC_HPE"|"120447"|5.8832|0.5226527|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"FREGENAL DE LA SIERRA"
"EPOC_HPE"|"150424"|5.9014|0.7555833|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"SAN LORENZO PARRILLA"
"EPOC_HPE"|"11404"|5.9016|0.508418|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"ESTEPONA"
"EPOC_HPE"|"10303"|5.9057|0.50054896|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"SAN ROQUE"
"EPOC_HPE"|"120676"|5.9554|0.52147466|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"CORIA"
"EPOC_HPE"|"70112"|6.0182|0.5534135|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"FIRGAS"
"EPOC_HPE"|"150601"|6.032|0.4680201|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"ALDEANUEVA DE S.BARTOLOME"
"EPOC_HPE"|"120891"|6.0393|0.5950096|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"PINOFRANQUEADO"
"EPOC_HPE"|"150711"|6.0754|0.54733765|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"LOS YEBENES"
"EPOC_HPE"|"150432"|6.1096|0.6641773|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"VILLALBA DE LA SIERRA"
"EPOC_HPE"|"150725"|6.1192|0.519018|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"VALMOJADO"
"EPOC_HPE"|"120333"|6.1575|0.55555606|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"CABEZA DEL BUEY"
"EPOC_HPE"|"160207"|6.1877|0.55847764|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"CASTELLON-GENERAL ORAA"
"EPOC_HPE"|"150507"|6.2179|0.5438078|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"GUADALAJARA 4-CERVANTES"
"EPOC_HPE"|"10803"|6.2346|0.5523811|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"AXARQUIA OESTE"
"EPOC_HPE"|"160419"|6.2535|0.51799536|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"SILVANO"
"EPOC_HPE"|"70203"|6.3307|0.5411248|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"PUERTO DEL ROSARIO-ROSARIO SUR II"
"EPOC_HPE"|"150723"|6.3422|0.4905551|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"TEMBLEQUE"
"EPOC_HPE"|"10703"|6.3689|0.5359945|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"ANTEQUERA"
"EPOC_HPE"|"120681"|6.4285|0.5134053|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"VALVERDE DEL FRESNO"
"EPOC_HPE"|"30605"|6.43|0.54258645|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"RIBADESELLA"
"EPOC_HPE"|"20617"|6.4542|0.55591166|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"TARAZONA"
"EPOC_HPE"|"120574"|6.4628|0.53792524|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"ZORITA"
"EPOC_HPE"|"100103"|6.4869|0.5626403|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"TRAMUNTANA"
"EPOC_HPE"|"51701"|6.4949|0.53676933|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"ALICANTE-PORTUGAL"
"EPOC_HPE"|"70405"|6.4966|0.5681036|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"ARONA VILAFLOR"
"EPOC_HPE"|"160416"|6.4985|0.56098473|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"QUINTA DE LOS MOLINOS"
"EPOC_HPE"|"70422"|6.4992|0.5609907|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"LOS GLADIOLOS"
"EPOC_HPE"|"70121"|6.5175|0.59284514|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"SAN NICOLAS TOLENTINO"
"EPOC_HPE"|"150730"|6.5282|0.5111298|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"SESENA"
"EPOC_HPE"|"70435"|6.5658|0.56771547|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"TOSCAL CENTRO"
"EPOC_HPE"|"10603"|6.5924|0.59113544|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"ARACENA"
"EPOC_HPE"|"10103"|6.6784|0.58201444|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"MARTOS"
"EPOC_HPE"|"150611"|6.6937|0.6355804|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"PUENTE DEL ARZOBISPO"
"EPOC_HPE"|"70429"|6.7335|0.55846614|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"SALAMANCA"
"EPOC_HPE"|"11307"|6.7479|0.57720804|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"ALMUNECAR"
"EPOC_HPE"|"11402"|6.7661|0.5742597|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"TORREMOLINOS-BENALMADENA"
"EPOC_HPE"|"150712"|6.7734|0.62036395|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"MENASALBAS"
"EPOC_HPE"|"70504"|6.7753|0.5664778|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"LOS LLANOS DE ARIDANE"
"EPOC_HPE"|"11403"|6.7787|0.56958485|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"FUENGIROLA"
"EPOC_HPE"|"11304"|6.7886|0.5847779|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"SALOBRENA"
"EPOC_HPE"|"40601"|6.8161|0.52140963|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"JAVIER SAENZ DE BURUAGA"
"EPOC_HPE"|"10806"|6.8304|0.58167344|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"TORROX"
"EPOC_HPE"|"10801"|6.8727|0.61944485|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"COLMENAR"
"EPOC_HPE"|"70414"|6.9082|0.58939904|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"GUIMAR"
"EPOC_HPE"|"30510"|6.9559|0.61462766|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"GIJON-L'ARENA"
"EPOC_HPE"|"30403"|6.9818|0.60647184|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"OVIEDO-LA ARGANOSA-SAN CLAUDIO-LAS REGUERAS"
"EPOC_HPE"|"70403"|6.9832|0.6043212|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"ARICO"
"EPOC_HPE"|"51010"|6.9948|0.6176911|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"VALENCIA-LUIS OLIAG"
"EPOC_HPE"|"150529"|7.0037|0.6138548|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"CAMPINA"
"EPOC_HPE"|"70415"|7.0116|0.59463423|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"ICOD"
"EPOC_HPE"|"11401"|7.0789|0.5985892|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"MARBELLA"
"EPOC_HPE"|"50501"|7.1075|0.6075471|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"ALBORAIA"
"EPOC_HPE"|"70508"|7.1197|0.60093975|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"TAZACORTE"
"EPOC_HPE"|"10604"|7.1508|0.6477907|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"CALANAS"
"EPOC_HPE"|"120885"|7.1638|0.7049688|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"CASAS DEL CASTANAR"
"EPOC_HPE"|"12902"|7.1814|0.6217861|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"SANTA OLALLA DEL CALA"
"EPOC_HPE"|"70420"|7.2242|0.60745066|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"LAS MERCEDES"
"EPOC_HPE"|"150120"|7.2333|0.5148353|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"SOCOVOS"
"EPOC_HPE"|"70128"|7.2482|0.6043383|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"SANTA BRIGIDA"
"EPOC_HPE"|"51604"|7.278|0.59551287|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"BENIDORM 1 LES FOIETES"
"EPOC_HPE"|"11806"|7.2974|0.6243964|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"CAMBIL"
"EPOC_HPE"|"650206"|7.3028|0.38312784|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"SANT CARLES DE LA RAPITA"
"EPOC_HPE"|"70408"|7.3619|0.65533996|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"BARRIO DE LA SALUD"
"EPOC_HPE"|"120888"|7.3688|0.5337603|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"MOHEDAS DE GRANADILLA"
"EPOC_HPE"|"150806"|7.4051|0.61838543|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"PUERTOLLANO 1"
"EPOC_HPE"|"50905"|7.4333|0.60889786|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"PICANYA"
"EPOC_HPE"|"150718"|7.4437|0.662992|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"PUEBLA DE MONTALBAN"
"EPOC_HPE"|"150436"|7.4625|0.82815254|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"CARDENETE"
"EPOC_HPE"|"10405"|7.5021|0.61460704|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"CASTILLEJA DE LA CUESTA"
"EPOC_HPE"|"605012"|7.5183|0.4210987|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"ARTESA DE SEGRE"
"EPOC_HPE"|"150113"|7.5188|0.6321738|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"HELLIN"
"EPOC_HPE"|"10104"|7.5231|0.62891996|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"ALCAUDETE"
"EPOC_HPE"|"12601"|7.5593|0.6547089|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"MONTORO"
"EPOC_HPE"|"619228"|7.5968|0.43791482|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"SANTA COLOMA DE QUERALT"
"EPOC_HPE"|"70106"|7.6101|0.63536215|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"GALDAR-CAIDEROS"
"EPOC_HPE"|"12501"|7.625|0.6518127|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"ECIJA"
"EPOC_HPE"|"10704"|7.7194|0.6513788|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"CAMPILLOS"
"EPOC_HPE"|"120452"|7.7353|0.6660546|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"SANTOS DE MAIMONA (LOS)"
"EPOC_HPE"|"11105"|7.7398|0.66903514|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"ALHAURIN DE LA TORRE"
"EPOC_HPE"|"12202"|7.7832|0.70467913|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"CASTRO DEL RIO"
"EPOC_HPE"|"70507"|7.785|0.6561401|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"SANTA CRUZ DE LA PALMA"
"EPOC_HPE"|"90303"|7.8202|0.43454108|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"LORCA-LA PACA"
"EPOC_HPE"|"30417"|7.8279|0.6783284|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"OVIEDO-VALLOBIN-SAMIGUEL"
"EPOC_HPE"|"51401"|7.8583|0.64413124|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"ALBAIDA"
"EPOC_HPE"|"70437"|7.8686|0.6388306|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"LA MATANZA"
"EPOC_HPE"|"70503"|7.8729|0.66872925|"#b2abd2"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"LAS BRENAS"
"EPOC_HPE"|"70412"|7.8858|0.67082375|"#fdb863"|"Q1 (0.0 - 10.17)"|"#ffffd4"|"GRANADILLA"
